id,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
4758,13500000,1013,HRBR Layout,2,1,1,1,0,0,1,1,1,1,1,0,1,0,0
4759,8700000,600,HRBR Layout,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0
4760,72300000,4240,Peenya Stage 2,5,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4761,20000000,2240,BTM Layout,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
4762,7500000,875,Jaynagar,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0
4763,7500000,975,Jaynagar,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4764,2130000,560,Marathalli,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4765,3800000,700,Nalasopara East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4766,3800000,700,Nalasopara East,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
4767,11500000,641,BTM Layout,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1
4768,12100000,676,BTM Layout,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1
4769,11000000,616,BTM Layout,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1
4770,17700000,984,BTM Layout,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1
4771,13000000,725,BTM Layout,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1
4772,15800000,880,BTM Layout,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1
4773,44000000,2580,Peenya Stage 2,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4774,36100000,2120,Peenya Stage 2,3,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4775,22000000,1290,Peenya Stage 2,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4776,32599999,1306,Yeshwanthpur,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0
4777,23300000,1118,Yeshwanthpur,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1
4778,29000000,1160,Yeshwanthpur,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0
4779,32700000,1309,Yeshwanthpur,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0
4780,19100000,797,Yeshwanthpur,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1
4781,22100000,885,Yeshwanthpur,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0
4782,18200000,759,Yeshwanthpur,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1
4783,20000000,835,Yeshwanthpur,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1
4784,17500000,729,Yeshwanthpur,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1
4785,31300000,1740,Yeshwanthpur,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
4786,38800000,2160,Yeshwanthpur,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
4787,30400000,1690,Yeshwanthpur,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
4788,35200000,1960,Yeshwanthpur,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
4789,26500000,1475,Yeshwanthpur,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
4790,20900000,1165,Yeshwanthpur,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
4791,20700000,742,Yeshwanthpur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4792,19500000,697,Yeshwanthpur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4793,18500000,664,Yeshwanthpur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4794,18500000,663,Yeshwanthpur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4795,18500000,661,Yeshwanthpur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4796,28300000,963,Yeshwanthpur,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4797,29800000,1017,Yeshwanthpur,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4798,24100000,821,Yeshwanthpur,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4799,20099999,720,Yeshwanthpur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4800,19100000,685,Yeshwanthpur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4801,20200000,725,Yeshwanthpur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4802,20200000,723,Yeshwanthpur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4803,23800000,781,Yeshwanthpur,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4804,2500000,525,Nalasopara East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,2500000,525,Nalasopara East,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4806,3150000,650,MG Road,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
4807,5500000,705,Jaynagar,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4808,8500000,1060,Jaynagar,2,0,1,1,0,0,0,1,1,1,0,1,0,1,1
4809,6050000,750,Jaynagar,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1
4810,10000000,1102,Jaynagar,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4811,8000000,1020,Jaynagar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4812,7500000,1060,Jaynagar,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0
4813,12700000,1385,AECS layout,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,73700000,1357,Indra Nagar,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
4815,42600000,894,Indra Nagar,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1
4816,44300000,932,Indra Nagar,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1
4817,59700000,1105,Indra Nagar,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
4818,62800000,1335,Indra Nagar,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
4819,78800000,1478,Indra Nagar,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
4820,5600000,765,BTM Layout,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
4821,2650000,324,BTM Layout,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
4822,12700000,1385,AECS layout,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4823,25000000,900,Millers Road,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
4824,4000000,910,Benson Town,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4825,3900000,825,Benson Town,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
4826,4800000,1075,Benson Town West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4827,4150000,910,Benson Town,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4828,4200000,910,Benson Town West,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4829,3711999,910,Benson Town,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4830,3728000,910,Benson Town,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4831,4100000,910,Benson Town,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4832,4000000,910,Benson Town West,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
4833,4100000,910,Benson Town,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4834,4100000,910,Benson Town,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
4835,4200000,910,Benson Town,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4836,68000000,1500,Bandra East,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
4837,6300000,750,RT Nagar,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
4838,9000000,600,Cox Town,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
4839,6500000,750,Cox Town,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4840,8000000,600,Cox Town,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4841,18500000,1400,Cox Town,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
4842,19000000,1500,Cox Town,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
4843,18000000,1215,Cox Town,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4844,14500000,1215,Nerul,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4845,8500000,506,Cox Town,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4846,24600000,1072,Yeshwanthpur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4847,25800000,1126,Yeshwanthpur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4848,24800000,1080,Yeshwanthpur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4849,4300000,850,Kalyan Nagar east,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4850,6000000,900,Marathalli,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4851,5150000,685,Jaynagar,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
4852,7600000,1050,Jaynagar,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
4853,11000000,1390,Jaynagar,3,0,1,1,1,0,1,1,1,1,1,0,0,1,1
4854,12500000,1390,Jaynagar,3,0,1,1,1,0,1,1,1,1,1,0,0,1,1
4855,5300000,520,Jaynagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4856,3100000,630,Benson Town,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4857,3000000,560,Benson Town,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
4858,10300000,470,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4859,8712000,396,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4860,10000000,459,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4861,14800000,674,Kurla,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4862,8668000,394,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4863,8580000,390,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4864,11800000,684,BTM Layout,2,1,1,0,1,0,0,1,1,0,1,1,0,0,1
4865,4600000,975,Marathalli,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
4866,27500000,2200,Ganga Nagar,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1
4867,27500000,2200,Ganga Nagar,4,1,1,1,0,0,0,1,1,1,0,0,0,1,1
4868,4500000,800,Kalyan Nagar east,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4869,4500000,800,Kalyan Nagar east,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4870,5500000,1000,Marathalli,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0
4871,3500000,685,Kalyan Nagar,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
4872,3500000,650,Kalyan Nagar,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
4873,13500000,1072,Peenya Stage 2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4874,11000000,686,Peenya Stage 2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4875,20000000,1250,Peenya Stage 2,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
4876,15500000,1023,Peenya Stage 2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4877,16500000,1115,Peenya Stage 2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
4878,17500000,1122,Yelahanka,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4879,22000000,1266,Peenya Stage 2,2,0,1,1,0,0,1,1,1,1,1,1,0,1,1
4880,13000000,960,Peenya Stage 2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4881,23200000,1660,Peenya Stage 2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4882,11500000,760,Peenya Stage 2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4883,13500000,850,Kormangla,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4884,9200000,696,Peenya Stage 2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4885,9200000,594,Peenya Stage 2,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
4886,9500000,709,Domlur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4887,11000000,800,Peenya Stage 2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4888,9500000,742,Peenya Stage 2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4889,7500000,552,Peenya Stage 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,7200000,490,Peenya Stage 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,3500000,607,MG Road,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
4892,3450000,625,MG Road,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4893,3550000,607,MG Road,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4894,3200000,600,MG Road,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1
4895,4800000,800,MG Road,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
4896,29900000,1399,Peenya Stage 1,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1
4897,37000000,2419,Peenya Stage 2,4,0,1,1,0,0,1,1,1,1,1,1,1,1,1
4898,12200000,855,Peenya Stage 2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4899,12000000,1021,Peenya Stage 2,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
4900,29500000,1818,Peenya Stage 2,3,0,1,1,0,0,1,1,1,1,1,1,0,1,1
4901,8500000,1045,MG Road,2,0,1,1,1,1,1,1,1,0,1,1,0,1,1
4902,8500000,1045,MG Road,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
4903,3250000,600,MG Road,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1
4904,5500000,1050,Nalasopara East,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4905,4875000,975,Nalasopara East,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4906,3300000,660,Nalasopara East,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4907,5350000,850,Kalyan Nagar east,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4908,3500000,670,Nalasopara East,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4909,3400000,670,Nalasopara East,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4910,3500000,700,Nalasopara East,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4911,5250000,1050,Nalasopara East,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4912,35000000,1150,Bandra East,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1
4913,39500000,1800,Santacruz East,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4914,30400000,1100,Bandra East,2,0,1,1,0,0,0,1,1,1,1,0,0,0,1
4915,80000000,1980,Bandra East,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0
4916,58500000,1700,Bandra East,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
4917,115000000,3000,Bandra East,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1
4918,2100000,585,Marathalli,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
4919,2400000,585,Marathalli,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0
4920,4425000,418,Benson Town,2,1,0,0,0,0,0,0,1,0,1,1,0,1,1
4921,4489000,454,Benson Town,2,1,0,0,0,0,0,0,1,0,1,1,0,1,1
4922,6998999,764,Benson Town,3,1,0,0,0,0,0,0,1,0,1,1,0,1,1
4923,3125000,338,Benson Town,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
4924,3151000,372,Benson Town,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
4925,8733000,1335,Benson Town,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4926,6898999,737,Benson Town,3,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4927,2910000,412,Benson Town,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4928,3925000,510,Benson Town,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4929,5000000,300,Hebbal,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
4930,5000000,960,Kalyan Nagar,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4931,3000000,540,Kalyan Nagar east,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4932,3600000,800,Marathalli,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4933,2600000,620,Marathalli,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
4934,2300000,585,Marathalli,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4935,2450000,620,Marathalli,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4936,2450000,545,Marathalli,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
4937,47500000,1632,Indra Nagar,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1
4938,3250000,600,MG Road,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
4939,4000000,565,MG Road,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4940,6000000,900,MG Road,2,0,1,1,0,0,1,1,1,0,1,0,0,1,1
4941,6000000,900,MG Road,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1
4942,8500000,1050,MG Road,2,0,1,1,1,1,1,1,1,0,1,1,0,1,1
4943,3250000,635,Benson Town,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
4944,21000000,1250,Indra Nagar,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
4945,30500000,1250,Indra Nagar,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1
4946,18000000,1200,Indra Nagar,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
4947,4207000,935,Benson Town,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4948,3622000,805,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4949,3779999,840,Benson Town,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4950,3735000,830,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4951,4072000,905,Benson Town,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4952,3757000,835,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4953,3892000,865,Benson Town,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4954,3420000,760,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4955,2677000,595,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4956,2835000,630,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4957,3690000,820,Benson Town,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4958,2970000,660,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4959,4275000,950,Benson Town,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4960,2520000,560,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4961,4004999,890,Benson Town,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4962,3397000,755,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4963,4095000,910,Benson Town,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4964,3999000,890,Benson Town,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4965,2767000,615,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4966,4045000,910,Benson Town,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4967,3645000,810,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4968,4117000,915,Benson Town,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4969,2999000,665,Benson Town,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4970,4410000,980,Benson Town,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4971,3899000,830,Benson Town,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4972,3960000,880,Benson Town,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4973,2950000,630,Benson Town,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4974,3829999,627,Benson Town,2,1,1,1,1,0,1,1,1,0,1,0,0,1,0
4975,3799000,830,Benson Town,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1
4976,2850000,690,Benson Town,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4977,3100000,605,Marathalli,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4978,2600000,620,KR Market,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4979,2288000,572,Kalyan Nagar,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4980,2500000,560,KR Market,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4981,3300000,650,Benson Town,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1
4982,3110000,715,Benson Town,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0
4983,3110000,715,Benson Town,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0
4984,3243000,506,Benson Town,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
4985,6600000,750,Bhayandar East,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4986,5300000,615,Jaynagar,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4987,54100000,2200,BTM Layout,4,1,1,1,1,0,0,1,1,0,1,1,0,1,1
4988,26000000,1760,Peenya Stage 2,3,0,1,1,0,0,1,1,1,1,1,1,1,1,1
4989,2950000,630,Benson Town,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0
4990,2910000,640,Benson Town,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4991,3200000,585,MG Road,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
4992,7900000,925,Jaynagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4993,5150000,645,Bhayandar East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4994,27599999,1318,BTM Layout,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0
4995,16600000,838,BTM Layout,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0
4996,24600000,1167,BTM Layout,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0
4997,15900000,798,BTM Layout,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0
4998,7500000,500,Kormangla,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0
4999,5040000,300,Hebbal,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5000,17500000,1200,Hebbal,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5001,16600000,1275,Shivaji Nagar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5002,10800000,858,Shivaji Nagar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5003,16100000,1222,Shivaji Nagar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5004,11500000,894,Shivaji Nagar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5005,9000000,1100,BTM Layout,2,1,1,1,1,0,1,1,1,1,1,0,1,1,0
5006,5900000,600,BTM Layout,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
5007,8500000,840,BTM Layout,2,1,1,1,1,0,1,1,1,1,1,0,1,1,0
5008,6500000,670,BTM Layout,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
5009,4700000,310,Hebbal,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0
5010,2390000,620,KR Market,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5011,15500000,1250,Indra Nagar,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
5012,5583000,705,Jaynagar,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5013,37600000,1630,BTM Layout,4,1,1,1,1,0,0,1,1,0,1,1,0,1,1
5014,55400000,2250,BTM Layout,4,1,1,1,1,0,0,1,1,0,1,1,0,1,1
5015,10500000,675,BTM Layout,2,1,1,1,1,0,1,0,1,0,1,1,0,1,1
5016,10700000,693,BTM Layout,2,1,1,1,1,0,1,0,1,0,1,1,0,1,1
5017,7500000,1250,Kalyan Nagar east,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5018,4850000,970,Nalasopara East,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5019,3500000,730,Marathalli,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0
5020,3200000,600,Marathalli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5021,3200000,600,Kalyan Nagar east,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,5100000,990,Marathalli,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5023,4000000,765,Kalyan Nagar east,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,6500000,1300,Marathalli,2,0,1,1,1,0,1,1,1,1,1,0,0,1,0
5025,3300000,600,Marathalli,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5026,3300000,620,Marathalli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5027,41100000,1737,Jaymahal,4,0,1,1,0,0,0,1,1,1,0,0,1,0,0
5028,20000000,1000,Jaymahal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,13200000,1525,Jaynagar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5030,9300000,1060,Jaynagar,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5031,16800000,800,VV Puram,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5032,21500000,881,VV Puram,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0
5033,26000000,1350,Hebbal,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5034,22000000,1150,Jaymahal,3,1,1,1,0,0,0,1,1,1,1,1,1,1,1
5035,36000000,1786,Hebbal,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5036,33000000,1400,Hebbal,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5037,28500000,1700,HRBR Layout,3,0,1,1,0,0,1,1,0,1,0,1,0,1,1
5038,22799999,1050,Hebbal,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5039,21000000,1050,Hebbal,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5040,18500000,1150,Yelahanka,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,22500000,994,Peenya Stage 1,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5042,3800000,657,Sanjay Nagar,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1
5043,32900000,1250,Indra Nagar,2,1,1,1,0,0,1,1,1,0,1,1,1,0,1
5044,26000000,1250,Indra Nagar,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1
5045,8100000,560,Jaynagar,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5046,36000000,1850,Indra Nagar,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1
5047,5690000,905,BTM Layout,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
5048,32000000,1113,Peenya Stage 3,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5049,22000000,742,Peenya Stage 3,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5050,13000000,426,Peenya Stage 3,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5051,14500000,451,Peenya Stage 3,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5052,32500000,1124,Peenya Stage 3,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5053,25500000,878,Peenya Stage 3,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
